locationID,locationState,PostCode,City
3168,NSW,2720,GOOBARRAGANDRA
3169,NSW,2720,JONES BRIDGE
3170,NSW,2720,KILLIMICAT
3171,NSW,2720,LACMALAC
3172,NSW,2720,LITTLE RIVER
3173,NSW,2720,MINJARY
3174,NSW,2720,PINBEYAN
3175,NSW,2720,RED HILL
3176,NSW,2720,TALBINGO
3177,NSW,2720,WEREBOLDERA
3178,NSW,2720,WERMATONG
3179,NSW,2720,YARRANGOBILLY
3180,NSW,2721,QUANDIALLA
3181,NSW,2722,DARBALARA
3182,NSW,2722,GUNDAGAI
3183,NSW,2722,NANGUS
3184,NSW,2722,RENO
3185,NSW,2722,SOUTH GUNDAGAI
3186,NSW,2725,STOCKINBINGAL
3187,NSW,2726,JUGIONG
3188,NSW,2727,ADJUNGBILLY
3189,NSW,2727,GOBARRALONG
3190,NSW,2729,ADELONG
3191,NSW,2729,BANGADANG
3192,NSW,2729,BLACK CREEK
3193,NSW,2729,CALIFAT
3194,NSW,2729,DARLOW
3195,NSW,2729,ELLERSLIE
3196,NSW,2729,GRAHAMSTOWN
3197,NSW,2729,SANDY GULLY
3198,NSW,2729,SHARPS CREEK
3199,NSW,2729,WESTWOOD
3200,NSW,2729,YAVEN CREEK
3201,NSW,2730,BATLOW
3202,NSW,2730,GREEN HILLS
3203,NSW,2730,KUNAMA
3204,NSW,2730,LOWER BAGO
3205,NSW,2731,TANTONAN
3206,NSW,2731,THYRA
3207,NSW,2732,BARHAM
3208,NSW,2732,COBRAMUNGA
3209,NSW,2732,GONN
3210,NSW,2732,NOORONG
3211,NSW,2732,THULE
3212,NSW,2732,TULLAKOOL
3213,NSW,2733,DHURAGOON
3214,NSW,2733,NIEMUR
3215,NSW,2734,DILPURRA
3216,NSW,2734,MALLAN
3217,NSW,2734,MELLOOL
3218,NSW,2734,STONY CROSSING
3219,NSW,2734,TOORANIE
3220,NSW,2734,WETUPPA
3221,NSW,2735,KORALEIGH
3222,NSW,2735,SPEEWA
3223,NSW,2736,GOODNIGHT
3224,NSW,2736,TOOLEYBUC
3225,NSW,2737,EUSTON
3226,NSW,2738,GOL GOL
3227,NSW,2738,MALLEE
3228,NSW,2738,PARINGI
3229,NSW,2738,TRENTHAM CLIFFS
3230,NSW,2745,GLENMORE PARK
3231,NSW,2745,GREENDALE
3232,NSW,2745,LUDDENHAM
3233,NSW,2745,REGENTVILLE
3234,NSW,2745,WALLACIA
3235,NSW,2747,CADDENS
3236,NSW,2747,CAMBRIDGE GARDENS
3237,NSW,2747,CAMBRIDGE PARK
3238,NSW,2747,CLAREMONT MEADOWS
3239,NSW,2747,JORDAN SPRINGS
3240,NSW,2747,KINGSWOOD
3241,NSW,2747,LLANDILO
3242,NSW,2747,SHANE PARK
3243,NSW,2747,SHANES PARK
3244,NSW,2747,WERRINGTON
3245,NSW,2747,WERRINGTON COUNTY
3246,NSW,2747,WERRINGTON DOWNS
3247,NSW,2748,ORCHARD HILLS
3248,NSW,2749,CASTLEREAGH
3249,NSW,2750,EMU HEIGHTS
3250,NSW,2750,EMU PLAINS
3251,NSW,2750,JAMISONTOWN
3252,NSW,2750,LEONAY
3253,NSW,2750,PENRITH
3254,NSW,2750,PENRITH PLAZA
3255,NSW,2750,PENRITH SOUTH
3256,NSW,2750,SOUTH PENRITH
3257,NSW,2751,PENRITH
3258,NSW,2752,SILVERDALE
3259,NSW,2752,WARRAGAMBA
3260,NSW,2753,AGNES BANKS
3261,NSW,2753,GROSE VALE
3262,NSW,2753,GROSE WOLD
3263,NSW,2753,HOBARTVILLE
3264,NSW,2753,LONDONDERRY
3265,NSW,2753,RICHMOND
3266,NSW,2753,RICHMOND LOWLANDS
3267,NSW,2753,YARRAMUNDI
3268,NSW,2754,NORTH RICHMOND
3269,NSW,2754,TENNYSON
3270,NSW,2754,THE SLOPES
3271,NSW,2756,CATTAI
3272,NSW,2756,CENTRAL COLO
3273,NSW,2756,CLARENDON
3274,NSW,2756,EBENEZER
3275,NSW,2756,FREEMANS REACH
3276,NSW,2756,GLOSSODIA
3277,NSW,2756,LOWER PORTLAND
3278,NSW,2756,MAROOTA
3279,NSW,2756,MCGRATHS HILL
3280,NSW,2756,MELLONG
3281,NSW,2756,PITT TOWN
3282,NSW,2756,PITT TOWN BOTTOMS
3283,NSW,2756,SACKVILLE
3284,NSW,2756,SACKVILLE NORTH
3285,NSW,2756,SCHEYVILLE
3286,NSW,2756,SOUTH MAROOTA
3287,NSW,2756,SOUTH WINDSOR
3288,NSW,2756,UPPER COLO
3289,NSW,2756,WILBERFORCE
3290,NSW,2757,KURMOND
3291,NSW,2758,BERAMBING
3292,NSW,2758,BILPIN
3293,NSW,2758,EAST KURRAJONG
3294,NSW,2758,KURRAJONG
3295,NSW,2758,KURRAJONG HEIGHTS
3296,NSW,2758,KURRAJONG HILLS
3297,NSW,2758,THE DEVILS WILDERNESS
3298,NSW,2758,WHEENY CREEK
3299,NSW,2759,ERSKINE PARK
3300,NSW,2759,ST CLAIR
3301,NSW,2760,NORTH ST MARYS
3302,NSW,2760,OXLEY PARK
3303,NSW,2760,ROPES CROSSING
3304,NSW,2760,ST MARYS
3305,NSW,2760,ST MARYS EAST
3306,NSW,2760,ST MARYS SOUTH
3307,NSW,2761,DEAN PARK
3308,NSW,2761,GLENDENNING
3309,NSW,2761,HASSALL GROVE
3310,NSW,2761,OAKHURST
3311,NSW,2761,PLUMPTON
3312,NSW,2762,SCHOFIELDS
3313,NSW,2762,TALLAWONG
3314,NSW,2763,ACACIA GARDENS
3315,NSW,2763,NIRIMBA FIELDS
3316,NSW,2763,QUAKERS HILL
3317,NSW,2765,ANGUS
3318,NSW,2765,BERKSHIRE PARK
3319,NSW,2765,GABLES
3320,NSW,2765,GRANTHAM FARM
3321,NSW,2765,MARAYLYA
3322,NSW,2765,MARSDEN PARK
3323,NSW,2765,MELONBA
3324,NSW,2765,NELSON
3325,NSW,2765,OAKVILLE
3326,NSW,2765,RICHARDS
3327,NSW,2765,RIVERSTONE
3328,NSW,2765,VINEYARD
3329,NSW,2766,EASTERN CREEK
3330,NSW,2766,ROOTY HILL
3331,NSW,2767,DOONSIDE
3332,NSW,2768,GLENWOOD
3333,NSW,2768,PARKLEA
3334,NSW,2768,STANHOPE GARDENS
3335,NSW,2769,THE PONDS
3336,NSW,2770,BIDWILL
3337,NSW,2770,DHARRUK
3338,NSW,2770,EMERTON
3339,NSW,2770,HEBERSHAM
3340,NSW,2770,LETHBRIDGE PARK
3341,NSW,2770,MINCHINBURY
3342,NSW,2770,SHALVEY
3343,NSW,2770,TREGEAR
3344,NSW,2770,WHALAN
3345,NSW,2773,GLENBROOK
3346,NSW,2773,LAPSTONE
3347,NSW,2774,MOUNT RIVERVIEW
3348,NSW,2774,WARRIMOO
3349,NSW,2775,CENTRAL MACDONALD
3350,NSW,2775,FERNANCES
3351,NSW,2775,GUNDERMAN
3352,NSW,2775,HIGHER MACDONALD
3353,NSW,2775,LAUGHTONDALE
3354,NSW,2775,LEETS VALE
3355,NSW,2775,LOWER MACDONALD
3356,NSW,2775,MARLOW
3357,NSW,2775,PERRYS CROSSING
3358,NSW,2775,SINGLETONS MILL
3359,NSW,2775,SPENCER
3360,NSW,2775,ST ALBANS
3361,NSW,2775,UPPER MACDONALD
3362,NSW,2775,WEBBS CREEK
3363,NSW,2776,FAULCONBRIDGE
3364,NSW,2777,HAWKESBURY HEIGHTS
3365,NSW,2777,SPRINGWOOD
3366,NSW,2777,VALLEY HEIGHTS
3367,NSW,2777,YELLOW ROCK
3368,NSW,2778,LINDEN
3369,NSW,2779,HAZELBROOK
3370,NSW,2780,KATOOMBA
3371,NSW,2780,KATOOMBA DC
3372,NSW,2780,LEURA
3373,NSW,2780,MEDLOW BATH
3374,NSW,2782,WENTWORTH FALLS
3375,NSW,2783,LAWSON
3376,NSW,2785,MEGALONG VALLEY
3377,NSW,2786,BELL
3378,NSW,2786,DARGAN
3379,NSW,2787,BLACK SPRINGS
3380,NSW,2787,CHATHAM VALLEY
3381,NSW,2787,DUCKMALOI
3382,NSW,2787,EDITH
3383,NSW,2787,ESSINGTON
3384,NSW,2787,GINGKIN
3385,NSW,2787,HAZELGROVE
3386,NSW,2787,JAUNTER
3387,NSW,2787,KANANGRA
3388,NSW,2787,MAYFIELD
3389,NSW,2787,NORWAY
3390,NSW,2787,OBERON
3391,NSW,2787,PORTERS RETREAT
3392,NSW,2787,SHOOTERS HILL
3393,NSW,2787,TARANA
3394,NSW,2787,THE MEADOWS
3395,NSW,2787,YERRANDERIE
3396,NSW,2790,BEN BULLEN
3397,NSW,2790,CLARENCE
3398,NSW,2790,COBAR PARK
3399,NSW,2790,DOCTORS GAP
3400,NSW,2790,GANBENANG
3401,NSW,2790,GOOD FOREST
3402,NSW,2790,HAMPTON
3403,NSW,2790,HARTLEY
3404,NSW,2790,HARTLEY VALE
3405,NSW,2790,HASSANS WALLS
3406,NSW,2790,HERMITAGE FLAT
3407,NSW,2790,JENOLAN
3408,NSW,2790,KANIMBLA
3409,NSW,2790,LIDSDALE
3410,NSW,2790,LITHGOW
3411,NSW,2790,LITTLE HARTLEY
3412,NSW,2790,LITTLETON
3413,NSW,2790,LOWTHER
3414,NSW,2790,MARRANGAROO
3415,NSW,2790,MCKELLARS PARK
3416,NSW,2790,NEWNES
3417,NSW,2790,NEWNES PLATEAU
3418,NSW,2790,OAKEY PARK
3419,NSW,2790,POTTERY ESTATE
3420,NSW,2790,RYDAL
3421,NSW,2790,SHEEDYS GULLY
3422,NSW,2790,SODWALLS
3423,NSW,2790,SOUTH BOWENFELS
3424,NSW,2790,SOUTH LITTLETON
3425,NSW,2790,SPRINGVALE
3426,NSW,2790,STATE MINE GULLY
3427,NSW,2790,VALE OF CLWYDD
3428,NSW,2791,CARCOAR
3429,NSW,2791,ERROWANBANG
3430,NSW,2792,MANDURAMA
3431,NSW,2793,DARBYS FALLS
3432,NSW,2793,ROSEBERG
3433,NSW,2794,HOVELLS CREEK
3434,NSW,2794,WATTAMONDARA
3435,NSW,2795,ABERCROMBIE
3436,NSW,2795,ABERCROMBIE RIVER
3437,NSW,2795,ARKELL
3438,NSW,2795,ARKSTONE
3439,NSW,2795,BALD RIDGE
3440,NSW,2795,BALLYROE
3441,NSW,2795,BATHAMPTON
3442,NSW,2795,BATHURST
3443,NSW,2795,BATHURST WEST
3444,NSW,2795,BILLYWILLINGA
3445,NSW,2795,CALOOLA
3446,NSW,2795,CHARLES STURT UNIVERSITY
3447,NSW,2795,CHARLTON
3448,NSW,2795,CLEAR CREEK
3449,NSW,2795,DARK CORNER
3450,NSW,2795,DOG ROCKS
3451,NSW,2795,DUNKELD
3452,NSW,2795,DURAMANA
3453,NSW,2795,EGLINTON
3454,NSW,2795,EVANS PLAINS
3455,NSW,2795,FITZGERALDS VALLEY
3456,NSW,2795,FOREST GROVE
3457,NSW,2795,FOSTERS VALLEY
3458,NSW,2795,FREEMANTLE
3459,NSW,2795,GEMALLA
3460,NSW,2795,GEORGES PLAINS
3461,NSW,2795,GILMANDYKE
3462,NSW,2795,GLANMIRE
3463,NSW,2795,GORMANS HILL
3464,NSW,2795,GOWAN
3465,NSW,2795,HOBBYS YARDS
3466,NSW,2795,ISABELLA
3467,NSW,2795,JEREMY
3468,NSW,2795,JUDDS CREEK
3469,NSW,2795,KELSO
3470,NSW,2795,KILLONGBUTTA
3471,NSW,2795,KIRKCONNELL
3472,NSW,2795,LAFFING WATERS
3473,NSW,2795,LIMEKILNS
3474,NSW,2795,LLANARTH
3475,NSW,2795,LOCKSLEY
3476,NSW,2795,MEADOW FLAT
3477,NSW,2795,MILKERS FLAT
3478,NSW,2795,MILLAH MURRAH
3479,NSW,2795,MOUNT PANORAMA
3480,NSW,2795,NAPOLEON REEF
3481,NSW,2795,NEWBRIDGE
3482,NSW,2795,O'CONNELL
3483,NSW,2795,ORTON PARK
3484,NSW,2795,PALING YARDS
3485,NSW,2795,PALMERS OAKY
3486,NSW,2795,PEEL
3487,NSW,2795,PERTHVILLE
3488,NSW,2795,RAGLAN
3489,NSW,2795,ROBIN HILL
3490,NSW,2795,ROCK FOREST
3491,NSW,2795,ROCKLEY
3492,NSW,2795,ROCKLEY MOUNT
3493,NSW,2795,SOFALA
3494,NSW,2795,SOUTH BATHURST
3495,NSW,2795,STEWARTS MOUNT
3496,NSW,2795,TANNAS MOUNT
3497,NSW,2795,THE LAGOON
3498,NSW,2795,THE ROCKS
3499,NSW,2795,TRIANGLE FLAT
3500,NSW,2795,TRUNKEY CREEK
3501,NSW,2795,TWENTY FORESTS
3502,NSW,2795,UPPER TURON
3503,NSW,2795,WALANG
3504,NSW,2795,WAMBOOL
3505,NSW,2795,WATTLE FLAT
3506,NSW,2795,WATTON
3507,NSW,2795,WEST BATHURST
3508,NSW,2795,WHITE ROCK
3509,NSW,2795,WIAGDON
3510,NSW,2795,YARRAS
3511,NSW,2795,YETHOLME
3512,NSW,2797,GARLAND
3513,NSW,2797,LYNDHURST
3514,NSW,2798,FOREST REEFS
3515,NSW,2798,MILLTHORPE
3516,NSW,2798,SPRING TERRACE
3517,NSW,2798,TALLWOOD
3518,NSW,2799,BARRY
3519,NSW,2799,FITZGERALDS MOUNT
3520,NSW,2799,KINGS PLAINS
3521,NSW,2799,NEVILLE
3522,NSW,2799,VITTORIA
3523,NSW,2800,BELGRAVIA
3524,NSW,2800,CADIA
3525,NSW,2800,CANOBOLAS
3526,NSW,2800,CARGO
3527,NSW,2800,CLERGATE
3528,NSW,2800,CLIFTON GROVE
3529,NSW,2800,EMU SWAMP
3530,NSW,2800,FOUR MILE CREEK
3531,NSW,2800,HUNTLEY
3532,NSW,2800,KANGAROOBIE
3533,NSW,2800,KERRS CREEK
3534,NSW,2800,LEWIS PONDS
3535,NSW,2800,LIDSTER
3536,NSW,2800,LOWER LEWIS PONDS
3537,NSW,2800,LUCKNOW
3538,NSW,2800,MARCH
3539,NSW,2800,NASHDALE
3540,NSW,2800,OPHIR
3541,NSW,2800,ORANGE
3542,NSW,2800,ORANGE DC
3543,NSW,2800,ORANGE EAST
3544,NSW,2800,ORANGE MOULDER STREET
3545,NSW,2800,PANUARA
3546,NSW,2800,SHADFORTH
3547,NSW,2800,SPRING CREEK
3548,NSW,2800,SPRING HILL
3549,NSW,2800,SPRINGSIDE
3550,NSW,2800,WALDEGRAVE
3551,NSW,2803,BENDICK MURRELL
3552,NSW,2804,BILLIMARI
3553,NSW,2804,CANOWINDRA
3554,NSW,2804,NYRANG CREEK
3555,NSW,2805,GOOLOOGONG
3556,NSW,2806,EUGOWRA
3557,NSW,2807,KOORAWATHA
3558,NSW,2809,GREENETHORPE
3559,NSW,2810,BIMBI
3560,NSW,2810,CARAGABAL
3561,NSW,2810,GLENELG
3562,NSW,2810,GRENFELL
3563,NSW,2810,PINEY RANGE
3564,NSW,2810,PINNACLE
3565,NSW,2810,PULLABOOKA
3566,NSW,2810,WARRADERRY
3567,NSW,2817,TONDERBURINE
3568,NSW,2817,TOORAWEENAH
3569,NSW,2818,BENOLONG
3570,NSW,2818,GEURIE
3571,NSW,2818,PONTO
3572,NSW,2818,TERRABELLA
3573,NSW,2820,APSLEY
3574,NSW,2820,ARTHURVILLE
3575,NSW,2820,BAKERS SWAMP
3576,NSW,2820,DRIPSTONE
3577,NSW,2820,FARNHAM
3578,NSW,2820,GOLLAN
3579,NSW,2820,LAKE BURRENDONG
3580,NSW,2820,MARYVALE
3581,NSW,2820,MEDWAY
3582,NSW,2820,NEUREA
3583,NSW,2820,SPICERS CREEK
3584,NSW,2820,WALMER
3585,NSW,2820,WELLINGTON
3586,NSW,2820,YARRAGAL
3587,NSW,2821,NARROMINE
3588,NSW,2822,BALLADORAN
3589,NSW,2822,EUMUNGERIE
3590,NSW,2823,CATHUNDRAL
3591,NSW,2823,DANDALOO
3592,NSW,2823,GIN GIN
3593,NSW,2823,TRANGIE
3594,NSW,2824,BEEMUNNEL
3595,NSW,2824,EENAWEENA
3596,NSW,2824,MARTHAGUY
3597,NSW,2824,MOUNT FOSTER
3598,NSW,2824,OXLEY
3599,NSW,2824,PIGEONBAH
3600,NSW,2824,PINE CLUMP
3601,NSW,2824,RAVENSWOOD
3602,NSW,2824,RED HILL
3603,NSW,2824,SNAKES PLAIN
3604,NSW,2824,TENANDRA
3605,NSW,2824,WARREN
3606,NSW,2825,BABINDA
3607,NSW,2825,CANONBA
3608,NSW,2825,HONEYBUGLE
3609,NSW,2825,MIANDETTA
3610,NSW,2825,NYNGAN
3611,NSW,2825,PANGEE
3612,NSW,2826,NEVERTIRE
3613,NSW,2827,BEARBONG
3614,NSW,2827,BIDDON
3615,NSW,2827,GILGANDRA
3616,NSW,2827,MERRIGAL
3617,NSW,2828,ARMATREE
3618,NSW,2828,BLACK HOLLOW
3619,NSW,2828,GULARGAMBONE
3620,NSW,2828,MOUNT TENANDRA
3621,NSW,2828,QUANDA
3622,NSW,2828,WARRUMBUNGLE
3623,NSW,2829,BILLEROY
3624,NSW,2829,GILGOOMA
3625,NSW,2829,GUNGALMAN
3626,NSW,2829,MAGOMETON
3627,NSW,2829,NEBEA
3628,NSW,2829,PINE GROVE
3629,NSW,2829,TERIDGERIE
3630,NSW,2829,TOOLOON
3631,NSW,2829,URAWILKIE
3632,NSW,2830,BALLIMORE
3633,NSW,2830,DUBBO
3634,NSW,2830,DUBBO DC
3635,NSW,2830,DUBBO EAST
3636,NSW,2830,DUBBO GROVE
3637,NSW,2830,DUBBO WEST
3638,NSW,2830,GOONOO FOREST
3639,NSW,2830,KICKABIL
3640,NSW,2830,RAWSONVILLE
3641,NSW,2830,TERRAMUNGAMINE
3642,NSW,2830,TOONGI
3643,NSW,2830,WAMBANGALANG
3644,NSW,2831,CARINDA
3645,NSW,2831,ELONG ELONG
3646,NSW,2831,GIRILAMBONE
3647,NSW,2831,HERMIDALE
3648,NSW,2831,MACQUARIE MARSHES
3649,NSW,2831,MERRYGOEN
3650,NSW,2831,NEILREX
3651,NSW,2831,NYMAGEE
3652,NSW,2831,QUAMBONE
3653,NSW,2831,THE MARRA
3654,NSW,2832,GRAWIN OPAL FIELDS
3655,NSW,2832,WALGETT
3656,NSW,2834,ANGLEDOOL
3657,NSW,2834,LIGHTNING RIDGE
3658,NSW,2835,CANBELEGO
3659,NSW,2835,COBAR
3660,NSW,2835,IRYMPLE
3661,NSW,2835,KERRIGUNDI
3662,NSW,2835,KULWIN
3663,NSW,2835,NOONA
3664,NSW,2835,SANDY CREEK
3665,NSW,2835,TINDAREY
3666,NSW,2836,WHITE CLIFFS
3667,NSW,2836,WILCANNIA
3668,NSW,2838,GOODOOGA
3669,NSW,2839,GONGOLGON
3670,NSW,2839,NARRAN LAKE
3671,NSW,2839,TALAWANTA
3672,NSW,2839,WEILMORINGLE
3673,NSW,2840,BARRINGUN
3674,NSW,2840,ENNGONIA
3675,NSW,2840,FORDS BRIDGE
3676,NSW,2840,GUMBALIE
3677,NSW,2840,GUNDERBOOKA
3678,NSW,2840,HUNGERFORD
3679,NSW,2840,LOUTH
3680,NSW,2840,NORTH BOURKE
3681,NSW,2840,TILPA
3682,NSW,2840,WANAARING
3683,NSW,2840,YANTABULLA
3684,NSW,2842,MENDOORAN
3685,NSW,2842,YARRAGRIN
3686,NSW,2844,BIRRIWA
3687,NSW,2844,COBBORA
3688,NSW,2844,DUNEDOO
3689,NSW,2844,LEADVILLE
3690,NSW,2845,WALLERAWANG
3691,NSW,2846,CAPERTEE
3692,NSW,2846,GLEN DAVIS
3693,NSW,2846,ROUND SWAMP
3694,NSW,2847,PORTLAND
3695,NSW,2848,CHARBON
3696,NSW,2848,CLANDULLA
3697,NSW,2848,KANDOS
3698,NSW,2849,CAMBOON
3699,NSW,2849,CARWELL
3700,NSW,2849,DABEE
3701,NSW,2849,DUNGEREE
3702,NSW,2849,DUNVILLE LOOP
3703,NSW,2849,GINGHI
3704,NSW,2849,GLEN ALICE
3705,NSW,2849,GROWEE
3706,NSW,2849,KELGOOLA
3707,NSW,2849,LEE CREEK
3708,NSW,2849,MOUNT MARSDEN
3709,NSW,2849,NULLO MOUNTAIN
3710,NSW,2849,OLINDA
3711,NSW,2849,PINNACLE SWAMP
3712,NSW,2849,PYANGLE
3713,NSW,2849,REEDY CREEK
3714,NSW,2849,RYLSTONE
3715,NSW,2849,UPPER BYLONG
3716,NSW,2849,UPPER GROWEE
3717,NSW,2849,UPPER NILE
3718,NSW,2850,AARONS PASS
3719,NSW,2850,APPLE TREE FLAT
3720,NSW,2850,AVISFORD
3721,NSW,2850,BARA
3722,NSW,2850,BARIGAN
3723,NSW,2850,CAERLEON
3724,NSW,2850,CANADIAN LEAD
3725,NSW,2850,CARCALGONG
3726,NSW,2850,ERUDGERE
3727,NSW,2850,EURUNDEREE
3728,NSW,2850,FROG ROCK
3729,NSW,2850,GALAMBINE
3730,NSW,2850,GRATTAI
3731,NSW,2850,GREEN GULLY
3732,NSW,2850,HARGRAVES
3733,NSW,2850,HAVILAH
3734,NSW,2850,HAYES GAP
3735,NSW,2850,HILL END
3736,NSW,2850,HOME RULE
3737,NSW,2850,ILFORD
3738,NSW,2850,KAINS FLAT
3739,NSW,2850,LINBURN
3740,NSW,2850,LUE
3741,NSW,2850,MAITLAND BAR
3742,NSW,2850,MENAH
3743,NSW,2850,MEROO
3744,NSW,2850,MILROY
3745,NSW,2850,PIAMBONG
3746,NSW,2850,PUTTA BUCCA
3747,NSW,2850,PYRAMUL
3748,NSW,2850,QUEENS PINCH
3749,NSW,2850,RIVERLEA
3750,NSW,2850,RUNNING STREAM
3751,NSW,2850,SALLYS FLAT
3752,NSW,2850,SPRING FLAT
3753,NSW,2850,ST FILLANS
3754,NSW,2850,STONY CREEK
3755,NSW,2850,TAMBAROORA
3756,NSW,2850,TICHULAR
3757,NSW,2850,TOTNES VALLEY
3758,NSW,2850,TRIAMBLE
3759,NSW,2850,ULAN
3760,NSW,2850,ULLAMALLA
3761,NSW,2850,WILBETREE
3762,NSW,2850,YARRABIN
3763,NSW,2850,YARRAWONGA
3764,NSW,2852,BARNEYS REEF
3765,NSW,2852,BERYL
3766,NSW,2852,GOOLMA
3767,NSW,2852,GULGONG
3768,NSW,2852,GUNTAWANG
3769,NSW,2852,MEBUL
3770,NSW,2852,MEROTHERIE
3771,NSW,2852,TALLAWANG
3772,NSW,2864,TOOGONG
3773,NSW,2865,GUMBLE
3774,NSW,2865,MANILDRA
3775,NSW,2866,AMAROO
3776,NSW,2866,EUCHAREENA
3777,NSW,2866,GARRA
3778,NSW,2866,LARRAS LEE
3779,NSW,2867,BALDRY
3780,NSW,2867,EURIMBLA
3781,NSW,2867,LOOMBAH
3782,NSW,2867,YULLUNDRY
3783,NSW,2868,NORTH YEOVAL
3784,NSW,2868,OBLEY
3785,NSW,2868,YEOVAL
3786,NSW,2869,PEAK HILL
3787,NSW,2869,TOMINGLEY
3788,NSW,2869,TREWILGA
3789,NSW,2870,ALECTOWN
3790,NSW,2870,DAROOBALGIE
3791,NSW,2870,GOONUMBLA
3792,NSW,2870,MANDAGERY
3793,NSW,2870,PARKES
3794,NSW,2870,TICHBORNE
3795,NSW,2871,BEDGERABONG
3796,NSW,2871,FAIRHOLME
3797,NSW,2871,FORBES
3798,NSW,2871,GAREMA
3799,NSW,2871,JEMALONG
3800,NSW,2871,OOMA
3801,NSW,2871,PAYTENS BRIDGE
3802,NSW,2871,WARROO
3803,NSW,2873,ALBERT
3804,NSW,2873,FIVE WAYS
3805,NSW,2873,MIAMLEY
3806,NSW,2873,TOTTENHAM
3807,NSW,2874,TULLAMORE
3808,NSW,2875,FIFIELD
3809,NSW,2875,OOTHA
3810,NSW,2875,TRUNDLE
3811,NSW,2875,YARRABANDAI
3812,NSW,2876,GUNNING GAP
3813,NSW,2876,GUNNINGBLAND
3814,NSW,2876,NELUNGALOO
3815,NSW,2877,DERRIWONG
3816,NSW,2877,EREMERANG
3817,NSW,2877,EUABALONG
3818,NSW,2877,EUABALONG WEST
3819,NSW,2877,GILGUNNIA
3820,NSW,2877,KIACATOO
3821,NSW,2878,IVANHOE
3822,NSW,2879,MENINDEE
3823,NSW,2880,FOWLERS GAP
3824,NSW,2880,LITTLE TOPAR
3825,NSW,2880,MILPARINKA
3826,NSW,2880,PACKSADDLE
3827,NSW,2880,SILVERTON
3828,NSW,2880,SOUTH BROKEN HILL
3829,NSW,2880,TIBOOBURRA
3830,NSW,2890,AUSTRALIAN DEFENCE FORCES
3831,NSW,2891,INTERNATIONAL MC
3832,NSW,2898,LORD HOWE ISLAND
3833,NSW,2899,NORFOLK ISLAND
3834,ACT,2900,GREENWAY
3835,ACT,2901,TUGGERANONG DC
3836,ACT,2902,KAMBAH
3837,ACT,2902,KAMBAH VILLAGE
3838,ACT,2903,ERINDALE CENTRE
3839,ACT,2903,OXLEY
3840,ACT,2903,WANNIASSA
3841,ACT,2904,FADDEN
3842,ACT,2904,GOWRIE
3843,ACT,2904,MACARTHUR
3844,ACT,2905,CALWELL
3845,ACT,2905,CHISHOLM
3846,ACT,2905,GILMORE
3847,ACT,2905,ISABELLA PLAINS
3848,ACT,2905,RICHARDSON
3849,ACT,2905,THEODORE
3850,ACT,2906,BANKS
3851,ACT,2906,GORDON
3852,ACT,2912,GUNGAHLIN
3853,ACT,2913,CASEY
3854,ACT,2913,FRANKLIN
3855,ACT,2913,NGUNNAWAL
3856,ACT,2913,NICHOLLS
3857,ACT,2913,PALMERSTON
3858,ACT,2913,TAYLOR
3859,ACT,2914,AMAROO
3860,ACT,2914,FORDE
3861,ACT,2914,HARRISON
3862,ACT,2914,JACKA
3863,ACT,2914,THROSBY
3864,VIC,3000,MELBOURNE
3865,VIC,3001,MELBOURNE
3866,VIC,3002,EAST MELBOURNE
3867,VIC,3003,WEST MELBOURNE
3868,VIC,3004,MELBOURNE
3869,VIC,3004,ST KILDA ROAD CENTRAL
3870,VIC,3004,ST KILDA ROAD MELBOURNE
3871,VIC,3006,SOUTH WHARF
3872,VIC,3006,SOUTHBANK
3873,VIC,3008,DOCKLANDS
3874,VIC,3010,UNIVERSITY OF MELBOURNE
3875,VIC,3011,FOOTSCRAY
3876,VIC,3011,SEDDON
3877,VIC,3011,SEDDON WEST
3878,VIC,3012,KINGSVILLE
3879,VIC,3012,MAIDSTONE
3880,VIC,3012,TOTTENHAM
3881,VIC,3012,WEST FOOTSCRAY
3882,VIC,3013,YARRAVILLE
3883,VIC,3013,YARRAVILLE WEST
3884,VIC,3015,NEWPORT
3885,VIC,3015,SOUTH KINGSVILLE
3886,VIC,3015,SPOTSWOOD
3887,VIC,3018,ALTONA
3888,VIC,3018,SEAHOLME
3889,VIC,3019,ROBINSON
3890,VIC,3020,ALBION
3891,VIC,3020,GLENGALA
3892,VIC,3021,ALBANVALE
3893,VIC,3021,KEALBA
3894,VIC,3021,KINGS PARK
3895,VIC,3021,ST ALBANS
3896,VIC,3022,ARDEER
3897,VIC,3022,DEER PARK EAST
3898,VIC,3023,CAIRNLEA
3899,VIC,3023,CAROLINE SPRINGS
3900,VIC,3023,DEER PARK
3901,VIC,3023,DEER PARK NORTH
3902,VIC,3023,RAVENHALL
3903,VIC,3024,FIELDSTONE
3904,VIC,3024,MAMBOURIN
3905,VIC,3024,MANOR LAKES
3906,VIC,3025,ALTONA EAST
3907,VIC,3025,ALTONA GATE
3908,VIC,3025,ALTONA NORTH
3909,VIC,3026,DERRIMUT
3910,VIC,3026,LAVERTON NORTH
3911,VIC,3028,ALTONA MEADOWS
3912,VIC,3028,LAVERTON
3913,VIC,3028,SEABROOK
3914,VIC,3029,HOPPERS CROSSING
3915,VIC,3029,TARNEIT
3916,VIC,3029,TRUGANINA
3917,VIC,3030,POINT COOK
3918,VIC,3030,QUANDONG
3919,VIC,3030,WERRIBEE
